PSLV-C53/DS-EO Mission,"Jun 30, 2022",PSLV-CA,,,,https://www.isro.gov.in/launcher/pslv-c53-ds-eo-mission,https://www.isro.gov.in/pslv-c53-ds-eo-mission/pslv-c53-ds-eo-gallery,,"['https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/psk7539.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/psk7546.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/psk7549.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/sai7805.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/psk7498.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/n12a3208.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/n12a2973.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/dsc0367.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/c537937.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/c537506.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/c534160.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/c534915.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/bjs5376.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/bjs5309.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C53/DS-EO%20Gallery/rh565549.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/2884605533543714668232545377968275556849650n.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/03nes.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/10hes.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/15rct.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/12ignater.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/17rct.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/23ps2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/20ps2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/18ps2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/30.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/31asatellite.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%AA%E0%A5%80.%E0%A4%8F%E0%A4%B8.%E0%A4%8F%E0%A4%B2.%E0%A4%B5%E0%A5%80.-%E0%A4%B8%E0%A5%8053/%E0%A4%A1%E0%A5%80.%E0%A4%8F%E0%A4%B8.-%E0%A4%88.%E0%A4%93.%20%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/32satellite.jpg']",[]
PSLV-C52/EOS-04 Mission,"Feb 14, 2022",PSLV-XL,SSPO,,,https://www.isro.gov.in/launcher/pslv-c52-eos-04-mission,https://www.isro.gov.in/pslv-c52-eos-04-mission/pslv-c52-gallery,,"['https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/c520828.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/c520807.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/c529267.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/c529253.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/dks3012.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/dks7602.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/dks7598.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/dks7607.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/c520776.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/imgl4999.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/yrnl3542.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/imgl5028.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/imgl5017.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/psk6969.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/psk6955.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/yrnl3539.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/imgl4965.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20Gallery/imgl5034.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/yrn7963.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/bjs0005.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/26.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/24.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/1.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/3.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/4a.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/5.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/5a.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/7.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/10.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/11.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/12.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/13.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/16.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/17.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/18.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/19.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/20.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/21.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/23.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/27.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/29.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/eos-04.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/ins-2td.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/PSLV-C52%20%20%E0%A4%97%E0%A5%88%E0%A4%B2%E0%A5%87%E0%A4%B0%E0%A5%80/inspiresat.jpg']",[]
PSLV-C51/Amazonia-1,"Feb 28, 2021",PSLV-DL,,,,https://www.isro.gov.in/launcher/pslv-c51-amazonia-1,https://www.isro.gov.in/pslv-c51-amazonia-1/gallery,,"['https://www.isro.gov.in/sites/default/files/galleries/Gallery/1_1.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/2_1.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/3_3.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/3_2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/2_2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/1_2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/06.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/05.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/04.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/03.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/02.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/01.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/40ps3ps4.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/38ps3ps4.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/34ps2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/33ps2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/28xl.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/25xl.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/16hes.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/14ms3.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/4nes.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/3nes.jpg']",[]
PSLV-C50/CMS-01,"Dec 17, 2020",PSLV-XL,GSO,CMS-01,,https://www.isro.gov.in/launcher/pslv-c50-cms-01,https://www.isro.gov.in/pslv-c50-cms-01/gallery,,"['https://www.isro.gov.in/sites/default/files/galleries/Gallery/8.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/7.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/5_0.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/4_1.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/3_1.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/f-1.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/f-6.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/f-3.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/f-4.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/f-2.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/f-5.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/bjs3169.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/18.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/16.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/12.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/4_0.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/3_0.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/2_0.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/Gallery/1_0.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/01.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/02.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/03.jpg', 'https://www.isro.gov.in/sites/default/files/galleries/%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%B0%E0%A5%8D%E0%A4%98%E0%A4%BE/04.jpg']",[]
